en,id
"Since the pamomonging pasamuwan is the mouthpiece of God, it must be without blemish, or gumunggung, or easily greedy, or fond of endem-endeman, or brangasan, or srakah,","Karena pamomonging pasamuwan adalah penyambung lidah Tuhan, maka ia haruslah tanpa cela, atau gumunggung, atau mudah serakah, atau gemar endem-endeman, atau brangasan, atau srakah,"
"Yésus replied, ""Whoever has washed, it is not difficult to wash, because it is only the toil that is clean, because the body is clean. Likewise, you are also clean, only you are not clean.""","Yésus menjawab, ""Barangsiapa yang telah membasuh, tidak sulit untuk membasuh, karena yang bersih hanya badannya saja, karena badannya bersih. Demikian juga, kamu juga bersih, hanya saja kamu tidak bersih."""
Begja abdi yang ketemu nindakaké kuajibané nalika bendarané rawuh.,Begja abdi yang ketemu nindakaké kuajibané nalika bendarané rawuh.
The things that Rama offers to me will all come to me. And whoever comes to me will not be recognized.,Hal-hal yang Rama tawarkan kepadaku akan datang kepadaku. Dan siapapun yang datang kepadaku tidak akan dikenali.
"When the sacred people were present, they were all amazed at Yésus' conversation with the woman. But no one asked, ""What are you doing?"" or, ""What are you telling me?""","Ketika orang-orang kudus hadir, mereka semua kagum dengan percakapan Yésus dengan wanita itu. Tetapi tidak ada seorang pun yang bertanya, ""Apa yang sedang Engkau lakukan?"" atau, ""Apa yang sedang Engkau katakan kepadaku?"""
"Our Lord, who is not satisfied with our sins, has made us aware of our sins, so that our Lord will make us right with Him.","Tuhan kita, yang tidak puas dengan dosa-dosa kita, telah menyadarkan kita akan dosa-dosa kita, sehingga Tuhan kita akan membuat kita benar di hadapan-Nya."
"Every ravine will be filled, and every mountain will be flattened; those who stare will be stunned, and those who stand up will be beaten,","Setiap jurang akan dipenuhi, dan setiap gunung akan diratakan; mereka yang menatap akan tertegun, dan mereka yang berdiri akan dikalahkan,"
"Yésus went forward and took out the bread, and then offered it to his companions, as well as the fish.","Yésus maju ke depan dan mengambil roti, lalu menawarkannya kepada para sahabatnya, begitu juga dengan ikannya."
"Because when the ceremony is held, as is customary, in order to name the priest who is carrying the ayahan, the panjenengané who is said to be lumebet ing Padaleman Suci burns incense there.","Karena saat upacara dilaksanakan, seperti kebiasaan, untuk menamai pendeta yang membawa ayahan, panjenengané yang disebut lumebet ing Padaleman Suci membakar dupa di sana."
"and the stars will fall from the sky, and the powers in the sky will be shaken.","dan bintang-bintang akan berjatuhan dari langit, dan kuasa-kuasa di langit akan goncang."
And then there will be false prophets who will appear and target the people.,Dan kemudian akan ada nabi-nabi palsu yang akan muncul dan mengincar orang-orang.
"We do not receive the spirit of the universe, but the spirit that comes from God, so that we may be able to realize what God has for us.","Kita tidak menerima roh alam semesta, tetapi roh yang berasal dari Tuhan, sehingga kita dapat menyadari apa yang Tuhan miliki untuk kita."
I am speaking to you: All the sins and sins that you commit with your children will be forgiven.,Saya berbicara kepada Anda: Semua dosa dan kesalahan yang Anda lakukan bersama anak-anak Anda akan diampuni.
"There is only one God, our Papa, because of Jesus Christ, our Lord, who is the one who gives us glory, honor, dignity, and grace, sadurungé dumadining zaman, saiki sarta nganti ing salawasé. Amen.","Hanya ada satu Allah, Papa kita, karena Yesus Kristus, Tuhan kita, yang memberikan kemuliaan, kehormatan, martabat, dan anugerah kepada kita, sadurungé dumadining zaman, saiki sarta nganti ing salawasé. Amin."
You have to go to Samaria.,Anda harus pergi ke Samaria.
"Jésus then went on to say that all three of them were asleep. Panjenengané then said to Pétrus, ""Simon, are you sleeping? Don't you know how to cut yourself with a sharp?","Yésus kemudian melanjutkan dengan mengatakan bahwa mereka bertiga sedang tidur. Panjenengané kemudian berkata kepada Pétrus, ""Simon, apakah kamu tidur? Tidakkah kamu tahu bagaimana cara melukai dirimu sendiri dengan benda tajam?"
"Panjenengané then went to the prau murugi of the friends, and the wind began to die down. The friends were very confused,","Panjenengané kemudian pergi ke prau murugi para sahabat, dan angin pun mulai mereda. Teman-teman pun menjadi sangat bingung,"
"Yésus said to sakabat rolas, ""Are you going away too?""","Yésus berkata kepada sakabat rolas, ""Apakah kamu akan pergi juga?"""
"All the people who were burnt by the heat of the sun, were then unable to pray to Allah, the One who gave us the fragrances, and were unable to repent in order to glorify Allah.","Semua orang yang terbakar oleh panasnya matahari, kemudian tidak dapat berdoa kepada Allah, Dzat yang memberikan wewangian, dan tidak dapat bertaubat untuk mengagungkan Allah."
"Pétrus then heard Yésus say to his dhèwèké, ""Sadurungé jago kluruk, you've already defiled me five times."" Mulané then left and cried out.","Pétrus kemudian mendengar Yésus berkata kepada dhèwèké-nya, ""Sadurungé jago kluruk, kamu sudah menajiskan aku lima kali."" Mulané kemudian pergi dan berteriak."
"Yésus responded by saying, ""Simon, there is a story that I want to tell you."" Simon responded, saying, ""Well done, I'll tell you, Master.""","Yésus menjawab dengan berkata, ""Simon, ada sebuah cerita yang ingin Kuceritakan kepadamu."" Simon menjawab, ""Baiklah, saya akan menceritakannya, Guru."""
"To Panjenengané, who has the power to help you, so that you will not be overwhelmed, and so that you will be blessed in the presence of our Lord.","Kepada Panjenengané, yang memiliki kekuatan untuk menolong Anda, agar Anda tidak kewalahan, dan agar Anda diberkati di hadirat Tuhan kita."
"lan lumayu narang tujuan supaya olèh reward, yaitu timbalan kaswargan yang saka ing Allah ing sajroné Christ Yésus.","lan lumayu narang tujuan supaya olèh reward, yaitu timbalan kaswargan yang saka ing Allah ing sajroné Christ Yésus."
"If you belong to Christ, you will be of the lineage of Abraham and heirs according to God's prescriptions.","Jika Anda adalah milik Kristus, Anda akan menjadi bagian dari garis keturunan Abraham dan ahli waris menurut ketentuan Allah."
"Minangka pacawisan ganeping mangsa anggoné nunggilaké samubarang kabèh ana ing Kristus, yang dirahing samubarang yang ana ing swarga apadéné ing bumi.","Minangka pacawisan ganeping mangsa anggoné nunggilaké samubarang kabèh ana ing Kristus, yang dirahing samubarang yang ana ing swarga apadéné ing bumi."
"and pangandikané klawan swara kang sora, ""Please be grateful to Allah and pray to Your Majesty, because wis wis tekan wektuning pangadilané, and please worship to Your Majesty who has created the heavens and the earth and the sagara apadéné sakèhé sumbering banyu.""","dan pangandikané klawan swara kang sora, ""Bersyukurlah kepada Allah dan berdoalah kepada Paduka, karena wis wis tekan wektuning pangadilané, dan mohonlah puja-puji kepada Paduka yang telah menciptakan langit dan bumi serta sagara apadéné sakèhé sumbering banyu."""
Wayah jam sanga ésuk para padha nyalib Panjenengané.,Wayah jam sanga ésuk para padha nyalib Panjenengané.
Sadulur tunggal pracaya kabèh padha send salam marang kowé. Greetings to the holy messenger.,Sadulur tunggal pracaya kabèh padha send salam marang kowé. Greetings to the holy messenger.
Praise is due to Allah for the way He made you feel!,Segala puji bagi Allah atas apa yang telah Dia berikan kepada Anda!
"So are you: You're not only encouraged by the spirit, but it's better to be aware of it, so that you can use it to build your passions.","Begitu juga dengan Anda: Anda tidak hanya didorong oleh semangat, tetapi lebih baik untuk menyadarinya, sehingga Anda dapat menggunakannya untuk membangun gairah Anda."
"Bilai kowé, hé, Torètists lan Pharisees, wong-wong lamis, sabjabané njabané tuwung lan pinggan padha kokresiki, mangka ing njeroné kebak isi loot lan kamurkan yang tanpa kendhali.","Bilai kowé, hé, Torètists lan Pharisees, wong-wong lamis, sabjabané njabané tuwung lan pinggan padha kokresiki, mangka ing njeroné kebak isi loot lan kamurkan yang tanpa kendhali."
"From the dhampar there was a flash of lightning and the sound of a clamor, and in front of the dhampar there were three torches that were all together: the Spirit of God.","Dari dhampar ada kilatan petir dan suara keributan, dan di depan dhampar ada tiga obor yang menyatu: Roh Tuhan."
"If you are not lacking in the chapter of sadhéngah reward, then you should wait for the news of our Lord Jesus Christ.","Jika Anda tidak kurang dalam bab pahala sadhéngah, maka Anda harus menantikan kabar dari Tuhan kita Yesus Kristus."
"I'm giving a new pepakon to you, so that you will be in love with me; because I'm in love with you, you will also be in love with me.","Aku memberikan pepakon baru untukmu, agar kamu jatuh cinta padaku; karena aku jatuh cinta padamu, kamu juga akan jatuh cinta padaku."
"Lan ing panggonan liya, mangkéné, ""Pangéran pirsa pikirané para wicaksana, menawa iku kabèh tanpa guna.""","Lan ing panggonan liya, mangkéné, ""Pangéran pirsa pikirané para wicaksana, menawa iku kabèh tanpa guna."""
"Mulané Allah then worshipped the jembering atiné, satemah badané dianggo jember-jinemberan.","Mulané Allah then worshipped the jembering atiné, satemah badané dianggo jember-jinemberan."
"Sakawit Panjenengané said, ""Kurban saha pisungsung, kurban obaran saha kurban pambirating dosa sami mboten Paduka karsakaken sarta mboten ndadosaken kepareng Paduka"" - so kapisungsungaké manut angger-anggering Torèt -.","Sakawit Panjenengané said, ""Kurban saha pisungsung, kurban obaran saha kurban pambirating dosa sami mboten Paduka karsakaken sarta mboten ndadosaken kepareng Paduka"" - so kapisungsungaké manut angger-anggering Torèt -."
"I'm glad you're in Christ Jesus because of me, and I'm glad you're here.","Saya senang Anda ada di dalam Kristus Yesus karena saya, dan saya senang Anda ada di sini."
"You have been given a wellspring of knowledge about the nature of the world among the other nations, namely: Christ is in your midst, and yes, Christ is the one who stands before you.","Engkau telah diberi mata air pengetahuan tentang hakikat dunia di antara bangsa-bangsa lain, yaitu: Kristus ada di tengah-tengah Anda, dan ya, Kristus adalah orang yang berdiri di hadapan Anda."
"Philip met Nathanael and was told, ""I have met the one mentioned by Moses in the Torah and by the prophets, namely Jésus, the son of Joseph, from Nazareth.""","Filipus bertemu dengan Natanael dan diberitahu, ""Aku telah bertemu dengan orang yang disebutkan oleh Musa dalam Taurat dan kitab para nabi, yaitu Yesus, anak Yusuf dari Nazaret."""
"The sakabaté tumuli asked, ""Manawi makaten, punapaa déné para ahli Torèt sami cariyos, bilih Élia pinasthi rawuh rumiyin?""","The sakabaté tumuli asked, ""Manawi makaten, punapaa déné para ahli Torèt sami cariyos, bilih Élia pinasthi rawuh rumiyin?"""
"At that time, there were many groups of people who were too numerous and too poor to afford food, so Panjenengané appealed to his friends and said,","Pada saat itu, ada banyak kelompok orang yang terlalu banyak dan terlalu miskin untuk membeli makanan, sehingga Panjenengané menghimbau teman-temannya dan berkata,"
"lan pangon iku mapanaké wedhus gèmbèl ana ing tengené, déné wedhus jawa ana ing kiwané.","lan pangon iku mapanaké wedhus gèmbèl ana ing tengené, déné wedhus jawa ana ing kiwané."
